Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST02722,51,170472,75592,684,36,Yes
CUST02723,39,66270,37899,697,12,No
CUST02724,39,137415,75979,664,72,Yes
CUST02725,42,98206,22241,498,60,Yes
CUST02726,44,87468,51211,745,60,No
CUST02727,65,41723,68472,805,24,No
CUST02728,32,78646,79248,774,24,No
CUST02729,50,18074,78757,638,36,No
CUST02730,58,44498,36346,667,60,No
CUST02731,51,114881,86196,706,48,No
CUST02732,56,169613,82124,704,48,No
CUST02733,39,63929,47220,731,60,No
CUST02734,65,141199,22942,695,24,Yes
CUST02735,56,44028,54167,653,48,No
CUST02736,50,47545,41373,690,36,No
CUST02737,53,97569,72143,755,12,No
CUST02738,38,49673,7016,850,24,No
CUST02739,48,172169,74110,643,60,Yes
CUST02740,31,120511,51309,697,60,No
CUST02741,65,111144,12274,653,36,No
CUST02742,53,82824,20748,703,24,No
CUST02743,37,41525,25175,753,12,No
CUST02744,26,75804,16826,664,60,Yes
CUST02745,24,164115,88008,527,48,No
CUST02746,40,59846,39129,757,72,No
CUST02747,47,95261,75009,690,60,No
CUST02748,35,47483,28490,654,36,No
CUST02749,26,25265,46435,638,24,No
CUST02750,34,40763,80017,703,36,Yes
CUST02751,31,33733,13520,628,12,Yes
CUST02752,59,130196,96951,637,24,Yes
CUST02753,29,109038,88106,586,36,No
CUST02754,46,55420,66877,629,48,Yes
CUST02755,36,158319,24798,727,36,No
CUST02756,25,172912,59638,576,36,No
CUST02757,30,39058,74072,766,48,Yes
CUST02758,23,52929,72309,592,24,No
CUST02759,33,104489,34894,691,60,No
CUST02760,63,102664,67963,716,48,Yes
CUST02761,50,95597,59567,742,24,Yes
CUST02762,65,24041,40326,742,48,No
CUST02763,26,96209,60059,674,36,No
CUST02764,37,170131,10079,667,12,No
CUST02765,65,117864,30838,725,36,No
CUST02766,39,166620,92340,701,72,No
CUST02767,62,164150,52109,654,24,No
CUST02768,55,154491,90211,708,36,No
CUST02769,46,133158,30594,667,60,No
CUST02770,25,179409,47749,635,36,Yes
CUST02771,49,19468,41292,652,36,No
CUST02772,57,42309,79534,716,60,Yes
CUST02773,40,90255,84233,610,36,No
CUST02774,41,99899,56818,763,48,Yes
CUST02775,30,46718,18429,638,60,No
CUST02776,25,124553,62748,511,60,Yes
CUST02777,56,68281,53807,721,72,No
CUST02778,26,131451,12140,477,60,Yes
CUST02779,46,18767,68226,604,48,No
CUST02780,24,152967,19901,850,60,No
CUST02781,59,76026,93815,759,60,No
CUST02782,59,136142,33525,753,72,No
CUST02783,55,60968,25491,596,60,No
CUST02784,21,164404,73816,666,24,Yes
CUST02785,44,163693,39980,773,48,No
CUST02786,56,94870,13078,728,12,No
CUST02787,26,36174,96654,765,36,No
CUST02788,61,142357,94521,814,24,No
CUST02789,64,117189,53704,730,60,No
CUST02790,51,58502,21997,588,36,No
CUST02791,40,54674,84810,725,48,Yes
CUST02792,44,55260,5868,662,48,No
CUST02793,45,89805,31398,583,24,Yes
CUST02794,56,35194,86578,747,48,Yes
CUST02795,41,175883,26246,770,48,No
CUST02796,50,90377,25561,673,60,No
CUST02797,44,148864,21254,704,12,No
CUST02798,64,61723,39512,525,36,Yes
CUST02799,62,94298,94532,764,48,No
CUST02800,50,77238,99154,739,12,Yes
CUST02801,42,123433,82395,699,24,No
CUST02802,48,125092,62865,586,24,Yes
CUST02803,27,20147,28580,557,48,No
CUST02804,55,56445,75959,832,36,No
CUST02805,48,124170,77144,605,48,Yes
CUST02806,34,151085,47485,690,72,No
CUST02807,30,103617,55621,607,60,Yes
CUST02808,36,71502,55665,508,36,No
CUST02809,36,135116,75412,714,36,Yes
CUST02810,51,55755,55603,725,24,No
CUST02811,62,157805,26038,555,12,No
CUST02812,45,27479,98542,763,36,Yes
CUST02813,33,93361,19325,641,36,No
CUST02814,26,170376,40892,599,48,Yes
CUST02815,64,142232,6753,594,60,No
CUST02816,29,123586,22996,745,60,No
CUST02817,65,99171,73811,536,12,No
CUST02818,56,132151,79283,587,48,No
CUST02819,63,104296,50211,712,12,No
CUST02820,40,158562,67820,702,48,No
CUST02821,38,170324,5824,603,24,No
CUST02822,63,155934,18880,776,60,No
CUST02823,41,87959,71617,597,60,Yes
CUST02824,24,159522,16517,664,12,Yes
CUST02825,53,74022,26683,654,60,No
CUST02826,47,79991,21876,655,48,No
CUST02827,27,67853,61354,665,36,No
CUST02828,26,49826,78802,663,48,No
CUST02829,35,60879,81719,662,48,No
CUST02830,38,90361,91602,666,60,No
CUST02831,52,95990,83413,761,60,No
CUST02832,31,107787,14982,663,48,No
CUST02833,40,58736,79504,732,60,Yes
CUST02834,44,42530,31598,691,72,No
CUST02835,35,124080,19639,707,36,No
CUST02836,27,92255,75210,738,24,No
CUST02837,41,153958,74852,594,60,No
CUST02838,62,144598,14695,727,72,No
CUST02839,46,136623,53582,664,24,No
CUST02840,64,55387,36094,608,36,Yes
CUST02841,34,170647,65635,738,12,No
CUST02842,57,130260,27187,648,60,Yes
CUST02843,41,159172,6214,708,60,No
CUST02844,38,156928,28940,477,36,No
CUST02845,25,177876,49406,734,36,No
CUST02846,23,48988,96221,850,60,No
CUST02847,43,94448,48481,679,24,Yes
CUST02848,46,131430,20977,660,60,No
CUST02849,57,161377,49839,645,36,No
CUST02850,44,159041,62874,722,48,No
CUST02851,39,30404,63414,657,36,Yes
CUST02852,45,158061,30538,729,48,No
CUST02853,41,37360,61241,809,60,No
CUST02854,32,103657,78501,743,72,No
CUST02855,61,175359,80133,667,60,Yes
CUST02856,53,52160,65481,596,24,No
CUST02857,24,24789,32740,649,36,Yes
CUST02858,62,176253,68328,668,36,No
CUST02859,27,163457,77105,581,60,No
CUST02860,42,100597,55643,762,36,No
CUST02861,53,83641,16881,723,72,No
CUST02862,37,62247,41996,601,72,Yes
CUST02863,44,104673,37177,547,48,No
CUST02864,54,23544,42177,734,60,No
CUST02865,48,162347,71126,557,72,No
CUST02866,63,81248,61531,686,60,No
CUST02867,61,52550,31119,649,48,Yes
CUST02868,59,71693,32915,740,60,No
CUST02869,42,146924,7708,741,24,No
CUST02870,37,168713,43749,618,48,No
CUST02871,54,98021,49989,747,24,No
CUST02872,26,33605,27106,658,24,Yes
CUST02873,26,68713,22131,681,60,No
CUST02874,54,169462,51553,683,48,No
CUST02875,21,93403,63144,849,36,No
CUST02876,30,76466,11553,671,36,No
CUST02877,41,21981,22881,555,72,Yes
CUST02878,25,158565,6379,626,60,No
CUST02879,22,133631,95791,735,12,No
CUST02880,42,137238,74306,659,72,Yes
CUST02881,22,113335,24726,681,36,No
CUST02882,30,125441,14088,648,48,Yes
CUST02883,54,34984,39314,469,48,No
CUST02884,36,143580,60041,622,60,No
CUST02885,59,129316,21350,674,60,No
CUST02886,42,171832,86397,547,36,Yes
CUST02887,32,150596,84509,592,48,No
CUST02888,44,136454,22769,654,36,No
CUST02889,60,67402,52249,655,36,No
CUST02890,58,109656,87862,710,48,No
CUST02891,30,83614,51365,659,36,Yes
CUST02892,55,109009,55185,707,36,Yes
CUST02893,52,63836,7786,627,24,Yes
CUST02894,27,162434,6620,696,48,No
CUST02895,41,167634,41303,790,60,No
CUST02896,40,149049,24589,702,36,No
CUST02897,46,94407,7882,662,72,No
CUST02898,24,25610,67248,609,12,No
CUST02899,42,127381,54322,687,48,Yes
CUST02900,35,33791,29524,664,48,Yes
CUST02901,60,76047,14745,722,12,No
CUST02902,41,168737,20861,543,24,No
CUST02903,35,88246,96707,666,60,Yes
CUST02904,42,104148,96735,711,48,No
CUST02905,48,63890,59261,690,36,Yes
CUST02906,34,155866,7837,655,36,No
CUST02907,47,50888,79135,654,60,No
CUST02908,61,155821,86447,598,36,No
CUST02909,60,64531,59380,708,60,No
CUST02910,48,133652,91089,712,36,No
CUST02911,46,38608,54831,574,48,Yes
CUST02912,22,98986,94349,737,24,Yes
CUST02913,45,101996,43255,631,60,No
CUST02914,23,74017,34520,652,60,Yes
CUST02915,28,75676,34541,819,48,No
CUST02916,64,29560,70772,800,12,Yes
CUST02917,53,68468,32350,572,36,No
CUST02918,62,51123,49397,584,24,No
CUST02919,55,112346,82085,601,36,Yes
CUST02920,26,158790,68865,799,60,No
CUST02921,59,18028,60956,634,60,Yes
CUST02922,43,65599,32453,569,36,Yes
CUST02923,45,166469,67345,772,72,No
CUST02924,63,63406,17906,725,60,No
CUST02925,39,65657,19988,849,36,No
CUST02926,25,85560,32723,724,48,No
CUST02927,31,122143,38800,678,60,No
CUST02928,32,162575,44107,699,48,Yes
CUST02929,30,72943,32430,646,48,Yes
CUST02930,28,93839,37535,778,60,No
CUST02931,44,100674,73476,782,36,No
CUST02932,48,43345,92329,561,60,No
CUST02933,61,68390,82798,751,48,Yes
CUST02934,56,77557,57284,600,48,No
CUST02935,57,19906,61232,850,24,No
CUST02936,41,25961,49420,794,36,Yes
CUST02937,28,175212,42710,595,36,No
CUST02938,29,137289,77497,698,36,No
CUST02939,35,95567,97035,754,60,No
CUST02940,60,98664,45498,633,36,No
CUST02941,38,99199,36283,578,24,No
CUST02942,62,117764,71169,688,48,No
CUST02943,40,140357,77358,668,48,Yes
CUST02944,26,98729,67457,611,24,Yes
CUST02945,32,177633,30968,773,12,No
CUST02946,22,68568,67508,583,60,No
CUST02947,27,127349,68220,672,12,No
CUST02948,36,91302,90366,694,60,Yes
CUST02949,23,112968,10738,703,36,No
CUST02950,65,178576,8098,765,48,No
CUST02951,23,134116,78633,662,24,Yes
CUST02952,47,55146,83672,485,60,No
CUST02953,63,58297,43244,651,24,No
CUST02954,60,104394,13253,734,36,No
CUST02955,58,145173,59333,669,36,No
CUST02956,53,143942,55969,670,60,No
CUST02957,48,34939,95744,719,60,No
CUST02958,21,62460,75423,729,36,No
CUST02959,28,161738,49411,546,36,No
CUST02960,57,80119,80028,679,60,No
CUST02961,52,150851,40421,665,60,No
CUST02962,63,162258,6454,686,48,No
CUST02963,57,165531,22522,532,60,Yes
CUST02964,24,23057,43575,779,36,No
CUST02965,50,167805,8192,681,24,No
CUST02966,26,37157,60268,712,24,No
CUST02967,39,53030,86311,812,48,Yes
CUST02968,52,168685,15402,713,36,No
CUST02969,29,126612,83610,565,24,No
CUST02970,32,133080,85781,674,36,No
CUST02971,31,101028,41527,731,48,Yes
CUST02972,36,154260,57181,684,24,No
CUST02973,21,47680,96472,808,12,Yes
CUST02974,65,120302,32002,616,60,No
CUST02975,41,54445,86219,773,36,No
CUST02976,50,23796,17460,743,24,No
CUST02977,33,65218,35482,687,48,No
CUST02978,54,157195,21447,705,60,No
CUST02979,24,157294,53228,607,48,Yes
CUST02980,48,42074,88265,657,36,Yes
CUST02981,58,134088,55126,723,60,No
CUST02982,51,178897,25545,669,36,No
CUST02983,47,54839,60114,685,36,No
CUST02984,25,125112,98740,754,48,Yes
CUST02985,45,145514,80350,537,48,Yes
CUST02986,23,86322,62801,708,48,Yes
CUST02987,53,74321,18890,813,60,No
CUST02988,24,128100,57482,652,48,Yes
CUST02989,45,175060,68397,587,60,No
CUST02990,40,53507,6740,651,48,Yes
CUST02991,54,117244,35121,566,36,Yes
CUST02992,46,143788,16218,697,48,No
CUST02993,25,113251,76591,674,24,No
CUST02994,55,41806,93241,704,36,No
CUST02995,48,148364,39722,670,60,No
CUST02996,49,54901,54431,695,48,Yes
CUST02997,29,166115,56543,714,24,No
CUST02998,58,158824,47000,590,36,No
CUST02999,26,70127,76975,706,24,No
CUST03000,39,18453,35921,789,60,No
CUST03001,64,93432,93747,608,24,Yes
CUST03002,31,140872,35614,703,48,No
CUST03003,22,105362,66189,777,48,No
CUST03004,64,28976,22601,593,36,Yes
CUST03005,64,132176,98332,740,36,No
CUST03006,29,117122,76543,663,36,No
CUST03007,41,88404,25514,756,60,No
CUST03008,44,99932,88312,618,60,Yes
CUST03009,54,115170,72612,679,60,Yes
CUST03010,42,95707,95886,566,60,Yes
CUST03011,23,111789,21292,713,24,No
CUST03012,32,114516,36510,714,24,No
CUST03013,48,151089,33000,721,60,No
CUST03014,50,25957,35383,717,60,Yes
CUST03015,46,125724,16785,673,48,Yes
CUST03016,41,153864,45910,569,48,No
CUST03017,48,31237,44028,754,36,No
CUST03018,46,69586,29855,677,24,No
CUST03019,53,37252,29281,710,48,No
CUST03020,41,159779,9841,666,60,No
CUST03021,55,21543,65155,827,36,No
CUST03022,54,122647,31918,637,36,No
CUST03023,61,53031,61313,635,36,No
CUST03024,38,83747,22443,563,12,Yes
CUST03025,31,73311,37250,688,36,No
CUST03026,43,83867,6922,819,72,No
CUST03027,42,106780,36976,689,60,Yes
CUST03028,37,75196,16991,697,60,Yes
CUST03029,25,91705,58744,753,48,No
CUST03030,64,75894,27733,692,36,No
CUST03031,31,105640,7473,770,72,No
CUST03032,50,32591,13108,781,36,No
CUST03033,35,115247,33715,636,60,No
CUST03034,47,18727,37210,573,60,Yes
CUST03035,55,170431,42317,732,36,No
CUST03036,53,61822,70516,704,36,No
CUST03037,40,121399,38362,602,36,No
CUST03038,36,130113,59604,629,24,No
CUST03039,54,148431,9889,629,36,No
CUST03040,22,160001,94557,691,60,No
CUST03041,55,146588,78748,755,60,Yes
CUST03042,60,78091,36971,759,36,No
CUST03043,48,172591,55551,739,36,No
CUST03044,59,166465,8201,658,48,No
CUST03045,26,112192,94882,847,36,Yes
CUST03046,29,128805,42958,682,36,Yes
CUST03047,40,177912,84251,651,48,No
CUST03048,21,136089,10681,578,36,Yes
CUST03049,28,107367,51870,654,24,Yes
CUST03050,43,31265,87256,713,36,Yes
CUST03051,23,154496,72203,561,36,No
CUST03052,24,169697,33152,608,36,Yes
CUST03053,45,97622,55061,645,36,Yes
CUST03054,58,178259,62619,622,36,No
CUST03055,35,53929,63235,616,60,Yes
CUST03056,41,79892,78740,764,60,No
CUST03057,55,169611,42890,556,48,No
CUST03058,34,74630,95073,693,36,No
CUST03059,56,158287,66401,719,12,No
CUST03060,32,149025,16217,644,36,No
CUST03061,37,105580,53351,663,60,No
CUST03062,59,95462,38741,677,36,No
CUST03063,29,131396,25654,728,48,No
CUST03064,55,115037,66314,795,24,No
CUST03065,33,113310,6408,584,60,No
CUST03066,35,174080,47903,611,60,No
CUST03067,38,66928,89208,615,24,No
CUST03068,53,107876,6218,679,48,No
CUST03069,26,42976,55572,650,12,Yes
CUST03070,47,142984,63798,730,48,No
CUST03071,43,176698,35105,631,24,No
CUST03072,47,116256,74634,613,24,Yes
CUST03073,54,118537,70063,623,12,No
CUST03074,58,153772,12619,689,60,No
CUST03075,34,127331,16939,752,60,No
CUST03076,56,25526,23226,677,12,Yes
CUST03077,28,121863,30322,638,48,No
CUST03078,55,91366,63215,603,36,Yes
CUST03079,39,74096,21878,790,36,No
CUST03080,50,156982,11560,548,60,No
CUST03081,34,89185,43278,666,24,No
CUST03082,40,68248,41212,735,48,No
CUST03083,45,151023,99835,665,36,Yes
CUST03084,60,97888,78079,638,24,No
CUST03085,44,112533,28946,720,36,No
CUST03086,34,59954,36740,598,60,Yes
CUST03087,46,107719,12253,549,60,No
CUST03088,58,157876,84311,706,24,No
CUST03089,43,18595,37813,605,60,Yes
CUST03090,42,47592,69331,690,60,No
CUST03091,39,58643,32632,671,36,No
CUST03092,23,80665,53365,700,36,No
CUST03093,62,169895,72593,663,24,No
CUST03094,39,23972,38431,721,36,Yes
CUST03095,29,33882,42436,627,48,No
CUST03096,48,172841,23413,739,36,No
CUST03097,40,43020,43485,589,12,No
CUST03098,65,120621,73232,768,36,No
CUST03099,27,103374,21101,834,36,No
CUST03100,34,62912,13831,688,48,No
CUST03101,29,30879,89583,798,48,No
CUST03102,39,51798,56897,817,12,No
CUST03103,34,125791,10004,656,36,No
CUST03104,58,93791,93241,684,36,No
CUST03105,56,84983,50924,619,60,Yes
CUST03106,60,151922,26509,624,36,No
CUST03107,37,177472,42170,697,24,No
CUST03108,50,29953,48555,557,12,Yes
CUST03109,29,124410,19662,743,36,No
CUST03110,53,143155,70930,693,24,No
CUST03111,45,172607,52403,731,48,No
CUST03112,34,99029,41365,666,60,No
CUST03113,31,22055,67188,730,36,No
CUST03114,55,56170,81060,699,48,Yes
CUST03115,61,117976,31673,718,60,No
CUST03116,34,46251,68471,748,36,No
CUST03117,50,153604,22156,585,12,No
CUST03118,61,153996,62287,627,24,Yes
CUST03119,24,66037,6645,850,60,No
CUST03120,24,110115,64076,696,60,No
CUST03121,48,95926,99585,551,24,Yes
CUST03122,28,88400,80351,552,24,No
CUST03123,22,117525,55151,674,60,No
CUST03124,61,119164,72384,641,36,No
CUST03125,42,159774,38541,620,60,No
CUST03126,61,124732,77847,814,24,No
CUST03127,36,33385,92099,652,72,Yes
CUST03128,49,27336,85739,742,60,No
CUST03129,50,83421,55955,699,24,No
CUST03130,32,54021,14290,658,48,No
CUST03131,55,152854,63942,594,24,No
CUST03132,31,135369,87667,738,36,Yes
CUST03133,41,67111,35143,504,48,Yes
CUST03134,41,107402,29509,745,36,No
CUST03135,25,137774,92780,691,48,Yes
CUST03136,40,60719,41741,726,36,No
CUST03137,57,143695,31898,681,48,No
CUST03138,23,152585,90674,587,36,Yes
CUST03139,64,162407,67948,710,60,No
CUST03140,53,122126,66768,744,24,No
CUST03141,29,95658,48262,644,36,No
CUST03142,29,49007,10506,729,36,No
CUST03143,24,124833,25605,702,36,No
CUST03144,55,136637,83590,714,36,No
CUST03145,37,138721,33231,616,36,No
CUST03146,54,111220,84397,776,72,No
CUST03147,44,44393,82123,702,24,Yes
CUST03148,52,75480,18515,742,60,No
CUST03149,21,135243,92211,651,48,No
CUST03150,28,106290,43622,754,36,No
CUST03151,65,122263,21600,648,48,No
CUST03152,43,158179,32892,613,60,No
CUST03153,60,23993,88279,813,36,No
CUST03154,32,111650,74310,502,60,No
CUST03155,32,135595,26801,850,24,No
CUST03156,35,70066,42695,733,48,Yes
CUST03157,61,129850,33853,656,36,No
CUST03158,39,60942,9429,704,36,No
CUST03159,46,34138,9606,733,48,No
CUST03160,49,136558,9478,655,36,No
CUST03161,42,27190,88816,833,36,No
CUST03162,60,110259,45134,791,36,No
CUST03163,41,96422,74963,850,48,No
CUST03164,58,100315,75897,588,36,Yes
CUST03165,40,47086,30475,696,36,No
CUST03166,49,166394,71177,576,24,Yes
CUST03167,24,143604,26730,598,60,No
CUST03168,27,118814,26113,656,60,No
CUST03169,48,137324,25011,657,24,No
CUST03170,48,146921,60746,708,36,No
CUST03171,24,21435,47853,672,36,No
CUST03172,42,119505,90195,740,60,No
CUST03173,32,71331,41818,704,60,No
CUST03174,65,178014,42321,804,12,No
CUST03175,23,178131,26309,742,60,No
CUST03176,42,131457,23688,592,12,No
CUST03177,64,70389,33176,669,36,No
CUST03178,22,71014,73879,674,60,Yes
CUST03179,44,48297,72592,713,60,Yes
CUST03180,54,61890,89728,761,60,Yes
CUST03181,47,39322,94012,701,36,No
CUST03182,61,53739,14416,723,36,No
CUST03183,21,158791,44994,595,60,No
CUST03184,28,97553,71422,646,48,No
CUST03185,43,26314,13584,537,36,No
CUST03186,58,111831,98302,713,36,No
CUST03187,26,93164,23830,743,60,No
CUST03188,42,125658,90825,581,60,No
CUST03189,45,95028,82066,692,48,Yes
CUST03190,38,54113,8591,672,60,No
CUST03191,37,135174,98878,807,12,No
CUST03192,32,164429,26395,613,48,No
CUST03193,26,38365,59182,749,48,No
CUST03194,46,57029,21738,766,12,No
CUST03195,47,19737,7631,665,60,No
CUST03196,28,149042,22905,702,60,No
CUST03197,39,103474,24056,761,36,No
CUST03198,62,96218,94082,598,60,No
CUST03199,21,176571,40447,648,48,No
CUST03200,49,146692,59418,694,48,No
CUST03201,65,146411,42190,835,60,No
CUST03202,55,18294,31014,650,36,No
CUST03203,60,42596,77999,660,60,No
CUST03204,34,116185,55278,796,36,No
CUST03205,55,29434,6780,730,60,No
CUST03206,65,76382,96643,844,36,No
CUST03207,40,56098,64258,762,24,No
CUST03208,33,22655,47192,669,36,Yes
CUST03209,58,101029,64300,658,36,No
CUST03210,28,64228,95504,618,24,Yes
CUST03211,63,21771,48923,582,24,No
CUST03212,40,92099,94196,706,60,No
CUST03213,53,138811,7395,727,60,No
CUST03214,46,80257,20779,736,60,No
CUST03215,59,35558,76028,671,60,Yes
CUST03216,41,76436,34722,825,60,No
CUST03217,62,125779,12111,578,12,No
CUST03218,63,142891,14984,570,60,No
CUST03219,61,50376,98176,619,60,Yes
CUST03220,29,95924,77328,680,24,Yes
CUST03221,44,47332,31924,598,48,No
CUST03222,57,149001,57703,781,36,No
CUST03223,61,64737,37577,625,60,Yes
CUST03224,37,148912,12711,611,48,No
CUST03225,44,107031,90548,759,72,Yes
CUST03226,41,38991,9096,696,24,Yes
CUST03227,59,45472,71555,739,12,Yes
CUST03228,61,77946,94848,676,72,Yes
CUST03229,59,175921,80012,700,24,No
CUST03230,33,19541,13254,572,36,Yes
CUST03231,31,147237,82120,669,48,No
CUST03232,39,20765,10965,601,60,No
CUST03233,31,61074,82000,827,36,No
CUST03234,33,120795,82975,777,12,Yes
CUST03235,65,178355,62987,631,36,No
CUST03236,21,119387,37963,664,36,No
CUST03237,60,149841,98976,668,36,Yes
CUST03238,64,166878,8273,842,60,No
CUST03239,39,20972,20330,710,60,No
CUST03240,32,167328,26494,648,60,No
CUST03241,28,121903,81422,691,24,No
CUST03242,28,167725,8212,565,48,No
CUST03243,65,121579,88441,674,72,Yes
CUST03244,32,57339,92594,599,48,Yes
CUST03245,53,174829,6080,541,24,No
CUST03246,65,121376,37675,829,72,No
CUST03247,46,60399,27007,678,36,Yes
CUST03248,59,62013,87641,622,60,Yes
CUST03249,48,163778,51815,553,24,No
CUST03250,25,45909,88482,663,48,No
CUST03251,28,175541,5639,669,60,No
CUST03252,45,150385,68593,737,48,No
CUST03253,47,156919,83038,608,36,Yes
CUST03254,43,159002,98899,640,24,No
CUST03255,50,21285,8736,611,36,No
CUST03256,65,141637,21473,664,36,No
CUST03257,43,53863,39019,531,48,No
CUST03258,40,165776,91623,620,24,Yes
CUST03259,38,167777,99025,727,24,Yes
CUST03260,38,149627,41820,588,36,No
CUST03261,22,39323,89861,755,36,Yes
CUST03262,24,88968,62589,746,48,Yes
CUST03263,50,71915,70807,752,48,No
CUST03264,53,127543,23414,680,60,No
CUST03265,56,159691,29220,673,36,No
CUST03266,38,126500,65531,704,36,No
CUST03267,57,170297,47425,779,36,Yes
CUST03268,39,129266,14387,772,12,No
CUST03269,48,44739,81815,555,48,Yes
CUST03270,60,146041,32584,614,60,No
CUST03271,40,71019,49783,601,12,No
CUST03272,53,25373,44809,735,12,Yes
CUST03273,32,38187,59327,629,48,No
CUST03274,35,85863,15857,665,48,No
CUST03275,61,115927,47261,808,36,No
CUST03276,59,102085,78588,764,48,No
CUST03277,22,135996,21995,783,72,No
CUST03278,49,57220,18580,626,36,No
CUST03279,61,148503,23240,472,36,No
CUST03280,30,25642,88446,650,24,No
CUST03281,22,97971,80752,572,48,Yes
CUST03282,31,73556,51111,534,36,No
CUST03283,33,56192,95447,765,72,No
CUST03284,30,153453,39866,613,48,No
CUST03285,34,168630,85974,620,36,No
CUST03286,38,48782,78401,653,24,No
CUST03287,29,22782,87093,803,48,No
CUST03288,59,168534,17211,668,36,No
CUST03289,48,78030,63985,751,60,No
CUST03290,23,74411,38268,656,36,No
CUST03291,40,115469,8646,561,36,No
CUST03292,26,64950,60371,591,48,No
CUST03293,47,151595,47816,680,24,No
CUST03294,22,158749,94460,688,48,No
CUST03295,49,164161,49112,721,12,No
CUST03296,58,153653,56048,721,48,No
CUST03297,23,160979,59911,748,48,No
CUST03298,36,154681,80446,622,36,Yes
CUST03299,50,68539,6778,817,48,No
CUST03300,60,40936,50752,824,12,No
CUST03301,22,68182,89977,641,36,No
CUST03302,37,129259,75726,620,36,No
CUST03303,61,113042,85840,546,36,No
CUST03304,32,31163,32289,693,72,No
CUST03305,55,161609,49788,714,24,No
CUST03306,63,40419,9747,637,48,No
CUST03307,21,139211,79822,701,36,No
CUST03308,65,140762,5045,576,36,No
CUST03309,35,18834,12758,753,60,No
CUST03310,46,50214,28437,640,24,Yes
CUST03311,57,20413,24585,702,60,No
CUST03312,41,27505,14854,696,12,No
CUST03313,51,120802,57076,533,36,Yes
CUST03314,45,151177,61950,743,60,No
CUST03315,43,146303,22349,621,24,No
CUST03316,44,132897,26348,695,60,No
CUST03317,58,76408,39296,574,24,Yes
CUST03318,48,134908,24455,644,60,No
CUST03319,41,97731,83824,707,36,Yes
CUST03320,63,83131,59021,599,48,Yes
CUST03321,38,82280,76923,603,60,Yes
CUST03322,56,33762,44293,689,36,No
CUST03323,55,135798,93552,667,36,Yes
CUST03324,65,134854,51116,706,60,Yes
CUST03325,29,76703,45484,652,24,Yes
CUST03326,58,81079,35215,728,48,No
CUST03327,50,39577,86638,637,60,No
CUST03328,64,19214,8404,725,48,Yes
CUST03329,54,104339,42260,612,24,No
CUST03330,52,66114,70642,634,24,No
CUST03331,23,81230,85731,735,36,Yes
CUST03332,23,85194,51009,641,36,Yes
CUST03333,48,130333,97689,592,24,Yes
CUST03334,64,55792,34605,810,60,No
CUST03335,35,63807,58205,677,36,No
CUST03336,61,143266,42569,715,60,No
CUST03337,43,171373,10580,510,60,Yes
CUST03338,60,154213,10400,780,60,No
CUST03339,31,122292,44643,850,36,No
CUST03340,52,140984,91173,773,48,No
CUST03341,56,31777,44015,784,36,No
CUST03342,53,56346,76713,649,36,No
CUST03343,44,72703,77805,699,48,Yes
CUST03344,59,112977,19974,717,60,No
CUST03345,54,65819,19037,628,24,No
CUST03346,48,177541,89292,671,36,Yes
CUST03347,57,152917,21167,605,24,No
CUST03348,27,128186,93754,650,60,No
CUST03349,24,41290,95703,743,60,Yes
CUST03350,57,130551,48148,548,12,Yes
CUST03351,21,179771,77153,751,36,No
CUST03352,21,116682,26534,562,60,No
CUST03353,40,152365,95995,684,36,No
CUST03354,39,136017,91078,691,48,No
CUST03355,49,137496,61879,723,24,Yes
CUST03356,30,75089,70839,666,36,No
CUST03357,38,165680,34756,602,36,No
CUST03358,48,146713,17683,694,60,No
CUST03359,55,34619,54485,843,36,No
CUST03360,63,96006,16025,679,36,No
CUST03361,51,32779,91426,614,36,Yes
CUST03362,47,39630,23715,645,48,No
CUST03363,31,123575,75097,691,60,No
CUST03364,58,133436,97943,660,60,Yes
CUST03365,25,161250,92116,649,12,No
CUST03366,28,169007,80705,780,60,No
CUST03367,54,40784,22116,719,24,No
CUST03368,32,172099,41744,671,36,No
CUST03369,58,130167,92579,672,60,No
CUST03370,21,85359,7124,693,24,Yes
CUST03371,51,96608,43051,722,12,No
CUST03372,24,33111,12176,776,36,No
CUST03373,65,42161,96310,649,48,Yes
CUST03374,25,136920,69818,605,36,No
CUST03375,50,122823,23676,638,36,No
CUST03376,44,143014,50177,614,60,No
CUST03377,23,148466,95296,566,60,Yes
CUST03378,31,85313,5997,786,60,No
CUST03379,65,173086,64330,744,36,No
CUST03380,24,98308,48769,509,12,Yes
CUST03381,46,64389,83653,696,24,Yes
CUST03382,47,167233,16231,652,60,No
CUST03383,63,125800,77976,643,60,Yes
CUST03384,47,156562,90447,494,72,Yes
CUST03385,62,137547,60965,678,24,No
CUST03386,26,42502,86144,686,24,No
CUST03387,35,53757,66517,592,24,No
CUST03388,50,59111,97693,802,24,No
CUST03389,62,116273,99315,739,36,No
CUST03390,57,76645,32387,600,72,No
CUST03391,57,128218,9090,757,48,No
CUST03392,62,77055,29945,645,36,No
CUST03393,57,137815,45239,759,48,No
CUST03394,55,158070,8743,572,12,No
CUST03395,43,177978,35924,693,60,No
CUST03396,26,119026,15196,589,48,No
CUST03397,24,88192,96815,617,24,No
CUST03398,38,70021,73860,535,48,Yes
CUST03399,29,47092,46400,587,48,No
CUST03400,49,150314,90177,587,12,Yes
